source,productid,mobilename,userid,review,rating,reviewdate
flipkart,6f2ebf6d205cf,"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Icy Purple, 256 GB)",sudhanshu dobhal,"...performance is great,battery backup is good.No OIS camera quality is decent.",,4 months ago
flipkart,6f2ebf6d205cf,"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Icy Purple, 256 GB)",Sachin S S,...as anti flicker mode is not available.Another is HDR support and lack of OIS in camera,,2 months ago
flipkart,6f2ebf6d205cf,"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Icy Purple, 256 GB)",Anshu Jana,...The overall gadget is too good but the only which will not up to the mark is the camera.,,3 months ago
flipkart,6f2ebf6d205cf,"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Icy Purple, 256 GB)",Anonymous,,,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Birch Wood, 128 GB)",Siva Prasad,...camera is also giving output like over magnified images.,,1 month ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Birch Wood, 128 GB)",Rohit Jangir,...Camera- 3/5Battery - 4/5Display -5/5Design -5/5Performance,,3 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Birch Wood, 128 GB)",ROHIT KUMAR,...The OIS in rear camera is excellent for video stabilization and night clicks.,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Prism Blue, 256 GB)",Laxmindra Yadav,...My expectation more than batter camera.,,5 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Mukesh Mk,...Value of money.Good camera quality.Nice battry performance,,3 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Anchal Dixit,...Camera is awesomeBuild quality is great 👍Look greatFas,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",rahul  agrawal,...at this rangeCons areHd plus displayCamera is not looks like 50 mpProsBatteryPerformanceLooks,,8 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Flipkart Customer,...Camera and display not goodBack camera not 50mp work in 16mpPhone working condition good,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Veera Satyanarayana Majji,"...handling and demanding work environments.Camera is basic, meeting only essential needs.",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Linku  Shree,...the size of display at the price range.Camera Average.Speed is fast..Overall Good purchaseShould,,21 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Sanjay Gohel,...Very good phone with excellent camera.Delivery is very fast,,19 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Hasibul Mullick,...It is a moderate but camera is good.,,3 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Smita Shinde,"...backup, design, performance value for money.Camera is not superb it's average.",,1 day ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Anirban Saha,...Battery life and processor is too good.but camera is average.,,19 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",ravikumar vemuri,...Phone is good but camera part I'm disappointed 😞 might be they can improve the camera par,,3 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Anoop kayal,...Best phone in the price categoryCamera works better than decentOnly issue faced in 2 months is heatingRest,,18 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Flipkart Customer,...Camera is nice.processor in such a price is incredible,,19 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Parkash Singh,...Camera quality is worst,,4 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Sumit Kumar,...Great phoneNicest cameraGreat phone designOne of the best phone,,19 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Harish Kumar,...Camara is very good and ai is fantastic 😍 overall phone is excellen,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Flipkart Customer,"...working it's working smoothly, and fine.Nice camera and",,4 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Manish Singh,...Nice photo best camera,,26 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Rajiv  Kumar,"...life ,display is good performance beast .Camera is okay okay",,10 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)",Madhuri  Kumari,...quality excellent useful battery life.Camera welldon,,11 days ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Amit kumar Tiwary,...Samsung a35 smartphone is good 👍 camera ossam,,4 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Amit Kumar Sahu,...Only camera quality not up to the mark I was exchange from iPhone xr believe me XR camera much better than A35,,4 months ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Akash Verma,...Camera quality is not good as expected.,,9 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Flipkart Customer,"...Camera is below average,, toomuch foggy, disappointed.",,26 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sosan,"...K13x's camera consistently produces clean, vibrant images in broad daylight",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Aarifa,"...K13x's camera provides excellent detail for its class, making photos genuinely look great and professional",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sahil Agnihotri,...K13x's 50MP camera captures stunningly clear images in good light,,2 months ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Lalu Kumar,...Camera quality is excellentBattery backup is durablePerformence is,,1 month ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Aman Raj,...BEST CAMERA QUALITY AS ALWAYS AND OVERALL LOVED IT VERY MUCH.,,3 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Battle Raja,"...Good, camera should have been better, at least an ultrawide camera was expected and a telephoto.",,20 days ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",shivam sharma,...multimedia.2. Battery backup is good.3. Camera quality is also good.Cons:No back Cover.No tempered for screen,,4 months ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Lalu Kumar,...Camera quality is excellentBattery backup is durablePerformence is,,1 month ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Aman Raj,...BEST CAMERA QUALITY AS ALWAYS AND OVERALL LOVED IT VERY MUCH.,,3 months ago
flipkart,c9dbbd784b6bc,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",shivam sharma,...multimedia.2. Battery backup is good.3. Camera quality is also good.Cons:No back Cover.No tempered for screen,,4 months ago
flipkart,5a31476ca6a35,"Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)",Amit kumar Tiwary,...Samsung a35 smartphone is good 👍 camera ossam,,4 months ago
flipkart,5a31476ca6a35,"Samsung Galaxy A35 5G (Awesome Lilac, 128 GB)",Amit Kumar Sahu,...Only camera quality not up to the mark I was exchange from iPhone xr believe me XR camera much better than A35,,4 months ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",Kumar Amitabh,...Camera quality is good.Best performance.I got very discount on,,4 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",vikram  Kumar,...This is just amazing phone camera decent,,4 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",MAHENDRA  PANDIT,...Camera not well ... battery good but  charge time long ..,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",AWADHESH  PRAKASH,...Working wellWonderful performanceBest cameraBattery is ok this timeI can tell some,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",aniket Singh,...You are beautiful camera �,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",Rahul  Prajapati,...Front camera is not good,,7 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",Rashmi Singh,...Great photos one in day light and other was full dark room both are great,,13 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",Pramod  Kumar,...Camera quality not good in this price,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",Gaurav Tiwari,...Battery and front camera,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Arctic White, 256 GB)",janeshwar prasad,...This phone is good for camera and performance,,1 month ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Amit kumar Tiwary,...Samsung a35 smartphone is good 👍 camera ossam,,4 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Amit Kumar Sahu,...Only camera quality not up to the mark I was exchange from iPhone xr believe me XR camera much better than A35,,4 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Marine Blue, 128 GB)",Diwakar  Mishra,...The phone is  quite good but the camera is a bit disappointing,,2 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Nikhar Sachdeva,...Front camera is decent.It feels very good and well balanced device for a normal user who does not want to game a lot,,5 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Ayaan  Farooq,...Camera quality is awesome specially portrait mode....Battery life is 8 hours on continuous,,5 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Pradip Ghalme,...Mobile is very nice but Camera quality needs to be improved !,,3 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Dinesh Kumar,"...Camera is good but could be better , portrait mode is so so to detect proper edges",,5 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Deepankar Tripathi,...1. Wonderful Display.2. Good Camera Quality.3. Excellent Design.4. High Performance,,7 days ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Patnana Suneel kumar,...Camera quality is awesomeThe battery will drain if u use continuously,,2 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Mohit Selvaraj,...The stabilisation is ok but not too good.Rear and front camera's are good.It contains many capturing modes and features,,1 month ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Flipkart Customer,...Nice productCamera photo quality is niceBut video I am not happy,,2 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Kannan T,...amazing product.The product looks good.The camera quality is very good.You will get exact output whatever you are,,3 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Raj Kumar,...Camera quality 10/8Battery backup 10/7Display performance,,3 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Flipkart Customer,"...stays for a day and half for a normal userCamera : good camera, good for day and night picsDisplay : goodDesign : goodPerformance",,19 days ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Ajay Maurya,...So beautiful phone camera and all things are too good,,3 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Altaf Miya,"...Camera Quality Is Superb,l.Performance Like A Iqoo Neo 10.BGMI Performance",,2 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Ganesh Chaurasiya,...Awesome phone in this budget.The camera is awesome.Battery backup is good.Display feels pro,,5 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Mobbashir Ahmed,...Camera zooming quality is not as expected its hazzy,,3 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Naveenkumar Thangavel,...Review:Simply awesome. Worth the wait.Camera 4K quality is good.Sound quality is very goodFound little,,4 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Shrikant  Kanase,...Very nice mobile in terms of camera and features.,,3 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Aradharan P,...Camera quality not goodvery bad camera...,,3 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Rajarajacholan Krishnamurthy,...Hits:DisplayCamera resolutionMemoryMisses: (Lot)White balance is so,,5 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",AKRAM OSAMA,...Camera :- 5/5Battery:- 5/5Performance:- 5/5Design 4/5,,4 months ago
flipkart,a79107312a42f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)",Anonymous,,,
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Karthik Dhulipala,...Pros:-Camera is good but not that much great it's ok-ish details feels like little bit clumsy.,,4 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Flipkart Customer,...Motorola edge 60 Fusion 5G was a awesome smartphone🥰 This phone 📱 camera was really good �,,1 month ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",sandeep e,...Camera was assumed and with Sony and the dimensity 7400 was rocked !!!,,4 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Ravi Shankar Bhardwaj,"...lot of improvements are clearly visibleCamera quality, Ai featuresBody ,colourAnd also it's more handy now",,4 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Emdadul Haque,...1.Camera Quality of the phone is phenomenal beautiful picture 5/52.,,15 days ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",mayank parmar,...I think there is backlash in front camera quality then fusion 50. Fusion 50 front camera photo quality is far better than 60 fusion.,,5 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Jangala Pawan,...Camera quality -4.5/5Battery -4/5Display quality -5/5Performance,,5 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Shyam Singh Solanki,...Nice camera quality and offers best AI experience in the segment .,,1 month ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",yaswanth surya,...Not good camera very bad camera quality like 10k mobile.,,5 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Manoj Bind,"...battery is good, 8 hours continuous play.Camera output is strange and little non realistic.It gives some AI processed image every time",,7 days ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Pranav Dixit,"...Minimum ISO level in Pro mode is 100 only, I was expecting 50. It has dual camera setup in back.",,1 month ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Flipkart Customer,"...Phenomenal purchase ,Camera quality is bestBattery is humungousWater resistant ip68",,5 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Lucky Khan,...Beautiful MobileCamera Quality AwsmmBattery Backup Very Good,,5 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Sumit Kumar,...The camera quality is superb... performance i,,1 month ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",NIKHIL PAL,...Decent phone in this segment with a very good camera quality.,,5 days ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Amar Ghosh,"...The phone is very good, especially its camera, just wow.",,6 days ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Ashish Kumar,...Camera quality is awesomeOverall ratings 4.8/5Night vision is �,,4 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Akhil Tudu,"...Camera quality is awesome .. dolby sound , curved display fast charging",,5 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Akanksha  Sri,...Display and design awesome.back camera even potrait mode awesome.front camera is average while people make,,25 days ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",shivam sharma,...multimedia.2. Battery backup is good.3. Camera quality is also good.Cons:No back Cover.No tempered for screen,,4 months ago
flipkart,9218b12ff853f,"MOTOROLA Edge 60 Fusion 5G (PANTONE Amazonite, 256 GB)",Anonymous,,,
flipkart,cc210cae43fba,"Apple iPhone 16 (Ultramarine, 128 GB)",Prince  Kushwaha,"...The camera quality is top-notch, capturing sharp and vibrant photos even in low light.",,5 months ago
flipkart,cc210cae43fba,"Apple iPhone 16 (Ultramarine, 128 GB)",anmolsingh  anmol,...iPhone 13pro max to 16The camera qualities is fab�,,11 days ago
flipkart,cc210cae43fba,"Apple iPhone 16 (Ultramarine, 128 GB)",Pintu Harsha,...Perfomance wise also good 👍🏻...No doubt about camera (stunning,,9 days ago
